step,distance,enhanced_speed,cadence,grade,max_heart_rate_perct,power
2083,16.39817,21.0564,68,3.62,0.65,4.5811
2084,16.40371,20.5236,66,3.71,0.65,4.2973
2085,16.40937,20.0304,65,3.86,0.65,3.527
2086,16.41506,20.1672,63,4,0.65,2.9459
2087,16.42075,20.286,65,4.1,0.65,2.9054
2088,16.42617,20.6532,65,4.07,0.65,3.4189
2089,16.43206,19.728,64,3.91,0.65,3.6216
2090,16.4376,19.6236,64,3.66,0.65,3.7973
2091,16.44321,19.2996,63,3.34,0.65,3.7027
2092,16.44854,19.026,63,3.11,0.6447,3.5405
2093,16.45392,19.1448,62,3.01,0.6447,3.5541
2094,16.45926,19.1376,62,3.05,0.6447,3.6351
2095,16.46441,18.648,61,3.21,0.6447,3.1622
2096,16.46961,17.8308,60,3.42,0.65,2.7297
2097,16.47451,17.298,38,3.67,0.65,2.5541
2098,16.47945,17.9172,44,3.93,0.65,1.8243
2099,16.48438,17.2008,56,4.22,0.6447,2.8649
2100,16.48905,16.722,56,4.43,0.65,3.7973
2101,16.49402,17.5032,56,4.51,0.65,3.9865
2102,16.49868,15.894,57,4.49,0.65,4.1892
2103,16.50313,16.5204,59,4.34,0.65,4.0946
2104,16.50773,17.4708,59,4.17,0.65,3.7432
2105,16.51301,18.2736,61,4.03,0.6553,3.4459
2106,16.51807,18.3708,58,3.94,0.6553,3.2568
2107,16.52339,18.378,58,3.93,0.6553,3.1622
2108,16.52845,17.9352,57,3.99,0.6553,3.2162
2109,16.53333,17.6292,57,4.09,0.6605,3.2162
2110,16.5382,17.6544,56,4.23,0.6658,3.4189
2111,16.54322,17.7084,57,4.36,0.6658,3.6216
2112,16.54815,17.73,57,4.44,0.6658,3.6757
2113,16.55304,17.7408,57,4.44,0.6711,3.5405
2114,16.55791,17.2368,56,4.36,0.6711,3.473
2115,16.5627,17.1108,55,4.19,0.6711,2.8378
2116,16.56767,17.1504,54,4.03,0.6658,2.8514
2117,16.5724,16.7904,54,3.89,0.6658,3.0135
2118,16.57705,17.4024,55,3.79,0.6658,2.8514
2119,16.58181,17.406,55,3.74,0.6658,2.9865
2120,16.58677,18.5868,57,3.72,0.6658,3.1757
2121,16.59197,18.6012,58,3.7,0.6711,3.3108
2122,16.59731,18.6408,60,3.68,0.6764,3.0676
2123,16.60246,18.3096,59,3.62,0.6817,2.2027
2124,16.60759,18.4104,59,3.44,0.6817,1.8514
2125,16.61284,19.134,59,3.13,0.687,2.1892
2126,16.61827,19.5912,61,2.8,0.687,2.4324
2127,16.62381,20.0988,63,2.44,0.687,2.4054
2128,16.62957,20.7756,65,2.09,0.6922,2.2703
2129,16.63535,20.9304,67,1.75,0.6975,2
2130,16.64131,21.6972,69,0.88,0.7028,1.6216
2131,16.64761,22.2912,70,0,0.7028,1.5405
2132,16.6538,22.752,72,0,0.7028,1.4595
2133,16.66031,23.7996,76,0,0.7028,1.4865
2134,16.66709,24.2352,77,0,0.7028,1.3514
2135,16.67388,24.948,79,0,0.7028,1.1486
2136,16.68086,26.28,81,-0.52,0.6975,1.1216
2137,16.68847,27.5544,81,-1.4,0.6975,1.2162
2138,16.69621,28.1808,80,-1.76,0.6975,1.2703
2139,16.70417,29.3688,82,-2,0.6975,1.1757
2140,16.71283,30.3552,78,-2.21,0.7028,1.2703
2141,16.72146,31.1652,73,-2.41,0.6975,1.4865
2142,16.73019,31.9068,71,-2.61,0.6975,1.0811
2143,16.73908,32.5476,73,-2.83,0.6975,0.9595
2144,16.74808,32.9688,74,-3.05,0.6975,1.027
2145,16.75769,33.5016,76,-3.28,0.6975,1.2297
2146,16.76697,33.5412,77,-3.5,0.6975,1.2703
2147,16.77683,34.9704,78,-3.69,0.7028,1.6216
2148,16.78636,34.5456,79,-3.78,0.6975,2
2149,16.79601,34.578,79,-3.72,0.6975,1.9189
2150,16.80557,34.6428,79,-3.56,0.6975,1.7432
2151,16.81536,34.5744,79,-3.27,0.6922,1.8378
2152,16.82444,34.6176,79,-2.94,0.6922,1.8919
2153,16.83459,33.9768,78,-2.61,0.6922,2.027
2154,16.84391,33.282,78,-2.31,0.6922,1.9324
2155,16.85333,32.5224,76,-2.05,0.6922,1.9189
2156,16.86256,32.4108,75,-1.83,0.6975,2.1892
2157,16.87144,32.0004,74,-1.64,0.7028,2.2297
2158,16.88019,31.3272,72,-1.46,0.7028,2.3919
2159,16.88873,30.4848,70,-1.25,0.7028,2.5
2160,16.89677,30.4704,69,-0.65,0.7081,2.8649
2161,16.90558,29.8764,69,0,0.7081,3.2432
2162,16.91386,29.7072,77,0,0.7081,2.9459
2163,16.92197,29.0664,82,0.17,0.7081,3.1081
2164,16.93015,29.358,84,0.5,0.7134,2.8784
2165,16.93823,28.6164,83,0.73,0.7134,2.973
2166,16.94593,28.26,82,0.91,0.7134,3.0946
2167,16.95399,27.7092,81,1.06,0.7134,3.3514
2168,16.96165,26.9676,86,1.2,0.7187,3.2973
2169,16.96888,26.1072,85,1.38,0.7187,3.2162
2170,16.97587,25.1496,82,1.62,0.7187,3.3378
2171,16.9828,24.3144,86,1.94,0.7187,3.5541
2172,16.98965,23.868,88,2.35,0.7187,3.2568
2173,16.99619,23.3568,86,2.78,0.7187,3.5
2174,17.00256,22.8456,87,3.19,0.7239,3.7703
2175,17.00872,22.4784,91,3.51,0.7239,3.8919
2176,17.01469,21.2076,91,3.68,0.7239,3.5676
2177,17.02056,20.6748,86,3.8,0.7239,3.0811
2178,17.02633,20.07,85,3.91,0.7239,3.8649
2179,17.03167,19.6056,82,4.06,0.7239,4.1486
2180,17.03706,18.612,78,4.27,0.7239,3.4459
2181,17.04217,18.2124,77,4.59,0.7292,3.8378
2182,17.04721,18.1008,75,5.02,0.7239,4.4324
2183,17.05198,17.6076,74,5.52,0.7292,4.4865
2184,17.05697,17.5896,73,6.07,0.7292,4.5541
2185,17.0617,16.7688,70,6.52,0.7292,4.4189
2186,17.06622,15.9624,67,6.8,0.7292,4.0811
2187,17.07051,15.2532,65,6.92,0.7239,3.6757
2188,17.07484,14.886,63,6.83,0.7239,3.7973
2189,17.07893,14.7384,61,6.76,0.7239,3.9054
2190,17.08302,14.2884,61,6.76,0.7187,4.3649
2191,17.08678,14.22,82,6.86,0.7187,3.7703
2192,17.09078,14.166,85,7.07,0.7187,4.0811
2193,17.09478,13.7556,83,7.38,0.7187,4.3108
2194,17.09847,13.3632,81,7.74,0.7134,3.6757
2195,17.102,12.2256,79,8.14,0.7134,3.6757
2196,17.10545,12.7296,78,8.56,0.7081,4.0405
2197,17.10896,12.8628,79,8.84,0.7081,4.4054
2198,17.11249,13.4028,80,8.89,0.7134,4.6351
2199,17.1162,13.5504,82,8.8,0.7187,4.6486
2200,17.12007,14.5152,84,8.46,0.7187,4.3649
2201,17.12417,14.5476,87,8.07,0.7239,3.9865
2202,17.12818,14.6664,88,7.61,0.7239,3.8108
2203,17.13237,14.6808,89,7.14,0.7239,3.7568
2204,17.13647,14.6124,87,6.73,0.7239,3.8243
2205,17.14045,14.3172,87,6.48,0.7292,4.3784
2206,17.14409,13.8708,85,6.45,0.7292,5.0676
2207,17.14814,13.8456,83,6.65,0.7292,5.2162
2208,17.15191,13.7736,82,7.03,0.7292,4.8649
2209,17.15568,13.7484,81,7.41,0.7292,4.4054
2210,17.15966,13.8816,83,7.67,0.7292,4.2973
2211,17.16345,14.1624,84,7.8,0.7292,4.3243
2212,17.16745,13.8564,83,7.68,0.7292,4.1757
2213,17.17126,13.788,83,7.5,0.7292,4.2432
2214,17.17512,13.4784,82,7.29,0.7239,4.0405
2215,17.17893,13.5036,80,7.12,0.7239,3.9865
2216,17.18271,13.0896,79,7.07,0.7239,3.973
2217,17.18631,13.0752,80,7.17,0.7239,4.1216
2218,17.19016,13.932,82,7.41,0.7239,4.2973
2219,17.19407,14.04,84,7.75,0.7239,4.7162
2220,17.19781,13.6584,84,8.15,0.7187,4.5
2221,17.20149,11.8764,84,8.36,0.7187,4.4459
2222,17.20454,11.0376,84,8.33,0.7187,4.2162
2223,17.20809,13.5252,83,8.17,0.7187,4
2224,17.21179,13.6548,85,7.84,0.7134,4.0135
2225,17.21569,14.4324,85,7.59,0.7134,3.7838
2226,17.21941,14.1084,85,7.39,0.7081,3.3919
2227,17.22348,14.6232,82,7.16,0.7081,3.1892
2228,17.22746,13.6872,81,6.93,0.7081,3
2229,17.2311,12.5892,77,6.68,0.7081,2.8784
2230,17.23486,13.2192,78,6.5,0.7081,3.1892
2231,17.23859,13.3236,79,6.41,0.7028,3.7027
2232,17.24228,13.6548,81,6.49,0.7028,3.4595
2233,17.24623,13.6728,82,6.58,0.7028,3.6216
2234,17.24993,13.7196,82,6.49,0.7028,3.4324
2235,17.25393,13.842,83,6.42,0.7028,3.527
2236,17.25766,13.824,84,6.26,0.7028,3.7973
2237,17.26168,13.698,83,5.89,0.7028,3.527
2238,17.26563,13.7232,82,5.56,0.7028,3.4054
2239,17.26932,13.3488,81,5.33,0.7028,3.6216
2240,17.27315,13.7124,81,5.25,0.6975,3.7973
2241,17.27707,13.572,80,5.33,0.7028,3.8243
2242,17.28078,13.1004,80,5.56,0.7028,3.7568
2243,17.28458,13.1148,79,5.92,0.7028,3.7162
2244,17.28804,13.194,79,6.32,0.7081,3.7703
2245,17.2919,13.2984,80,6.74,0.7081,3.7568
2246,17.29554,13.2984,80,7.05,0.7081,3.9324
2247,17.29932,13.266,79,7.12,0.7081,3.6351
2248,17.30289,13.284,79,7.07,0.7081,3.7027
2249,17.30662,13.6548,80,6.75,0.7081,3.9054
2250,17.31029,13.6836,82,6.45,0.7028,4.0946
2251,17.31412,13.7592,84,6.17,0.7028,3.9865
2252,17.31809,14.1768,84,5.98,0.7028,3.7973
2253,17.32205,14.1948,85,5.9,0.7028,3.8243
2254,17.32602,14.1084,86,5.9,0.7028,3.7297
2255,17.33,13.5252,86,5.99,0.7081,3.4189
2256,17.33385,14.814,86,6.09,0.7081,3.3378
2257,17.33798,14.7708,87,6.21,0.7081,3.3784
2258,17.34203,14.1372,87,6.29,0.7081,3.2297
2259,17.34619,15.5844,88,6.09,0.7081,3.6486
2260,17.35043,14.9472,88,5.87,0.7081,3.3919
2261,17.3544,14.8896,88,5.65,0.7081,2.8243
2262,17.35849,14.8824,87,5.39,0.7081,2.7838
2263,17.36268,15.2352,87,4.94,0.7081,2.7297
2264,17.36662,14.4612,88,4.55,0.7081,2.7838
2265,17.37063,14.7888,87,4.23,0.7028,2.5946
2266,17.3749,15.4944,90,4.01,0.7028,2.6757
2267,17.37912,15.5916,92,3.86,0.7081,3.0811
2268,17.38352,15.5412,90,3.81,0.7028,2.9459
2269,17.38772,16.1496,84,3.81,0.7028,2.7432
2270,17.39229,16.2576,81,3.84,0.7028,2.9865
2271,17.39687,16.2972,75,3.86,0.7081,2.3108
2272,17.40148,16.8444,77,3.81,0.7081,2.4865
2273,17.40618,17.2296,79,3.55,0.7081,2.6486
2274,17.41113,17.7552,81,3.27,0.7081,2.7703
2275,17.41598,17.694,82,2.89,0.7081,2.6216
2276,17.42106,18.4752,84,2.55,0.7081,2.3784
2277,17.42598,18.0828,85,2.23,0.7134,2.4324
2278,17.43117,18.1548,87,1.96,0.7134,2.3514
2279,17.43642,19.2888,87,1.76,0.7187,2.2027
2280,17.44189,18.8028,85,1.63,0.7187,2.0676
2281,17.44738,18.9648,79,1.55,0.7187,2.3514
2282,17.45288,19.6092,82,1.52,0.7187,2.5676
2283,17.45854,19.6632,81,1.51,0.7134,1.6216
2284,17.46397,19.5444,82,1.46,0.7134,0.9054
2285,17.46921,18.5076,81,1.33,0.7081,0.7973
2286,17.47407,18.5796,79,1.19,0.7081,0.6892
2287,17.47989,18.6984,78,0.9,0.7134,0.7027
2288,17.4851,18.612,78,0,0.7134,1.0541
2289,17.49031,18.4392,79,0,0.7134,2.2162
2290,17.49483,14.832,79,0,0.7081,2.6216
2291,17.49804,9.8532,79,0.09,0.7081,2.6757
2292,17.50025,5.5404,0,0.7,0.7081,0
2293,17.50198,6.552,0,0.81,0.7081,0
2294,17.50402,9.6912,0,0.96,0.7081,0
2295,17.50704,11.988,42,1.17,0.7134,0.7838
2296,17.51059,14.112,46,1.46,0.7134,2.8514
2297,17.51456,14.7384,56,1.76,0.7134,3.2297
2298,17.51912,17.5932,60,1.98,0.7187,3.3514
2299,17.52417,18.3168,54,1.89,0.7187,2.9324
2300,17.5295,19.3284,75,1.38,0.7187,2.2838
2301,17.53473,20.2752,85,0,0.7134,2.8514
2302,17.54068,20.736,86,0,0.7134,2.7568
2303,17.54653,20.8188,86,0,0.7134,2.0541
2304,17.55245,20.9664,87,0,0.7081,2.0405
2305,17.55829,21.4164,84,0,0.7081,1.7027
2306,17.56401,21.4416,72,0,0.7081,1.6081
2307,17.57033,21.4236,68,0,0.7134,1.3378
2308,17.57637,21.8556,69,0,0.7134,1.7973
2309,17.58264,22.4964,70,0,0.7187,2.4189
2310,17.58906,22.9284,72,0,0.7187,2.5811
2311,17.59548,22.8564,73,0,0.7187,2.1892
2312,17.60178,22.8744,73,0,0.7187,1.7297
2313,17.60818,22.9212,73,0,0.7187,1.8649
2314,17.61454,22.9104,74,0,0.7187,2.0541
2315,17.6212,23.4324,74,0,0.7187,2.3243
2316,17.62751,23.4108,76,0,0.7187,2.5
2317,17.63401,23.5512,75,0,0.7187,2.473
2318,17.64065,23.6592,75,0,0.7239,2.2162
2319,17.64735,24.012,77,0,0.7239,2.1622
2320,17.65386,23.9544,77,0,0.7239,2.027
2321,17.66054,24.0228,77,0,0.7292,1.9054
2322,17.66731,24.0264,77,0,0.7292,1.9459
2323,17.67412,24.0516,77,0,0.7292,1.9459
2324,17.68088,24.0912,77,0,0.7292,1.8243
2325,17.6877,24.2064,77,0,0.7292,1.7568
2326,17.69427,24.75,78,0,0.7292,1.9865
2327,17.7014,25.1676,80,0,0.7239,2.0676
2328,17.70852,25.6536,81,0,0.7239,2.4324
2329,17.71576,26.1936,83,0,0.7239,2.2838
2330,17.72305,26.5104,84,0,0.7239,2.0811
2331,17.73058,27.1728,86,0,0.7187,2.1757
2332,17.73766,27.6552,88,0,0.7187,2.4189
2333,17.74603,28.0188,83,0,0.7134,1.9865
2334,17.75353,28.386,82,0,0.7134,1.7568
2335,17.76187,28.764,83,0,0.7187,1.9054
2336,17.76977,28.8756,83,0,0.7187,1.7432
2337,17.7781,29.6244,85,0,0.7187,1.6486
2338,17.78633,29.952,86,0,0.7187,1.6216
2339,17.79473,30.3984,87,0,0.7239,1.6216
2340,17.80336,30.7116,88,0,0.7239,1.527
2341,17.81189,31.0068,89,0,0.7239,1.2973
2342,17.82059,31.392,90,0,0.7239,1.2027
2343,17.82919,31.3632,90,0,0.7239,1.2703
2344,17.83814,31.9176,91,0,0.7239,1.4324
2345,17.84697,31.86,92,-0.33,0.7239,1.8919
2346,17.8559,32.0868,92,-2.38,0.7292,2.0135
2347,17.86472,31.3056,92,-2.27,0.7239,1.9054
2348,17.87349,31.7844,92,-2.1,0.7239,1.9054
2349,17.88224,31.7628,92,-1.87,0.7292,2.0811
2350,17.89104,31.6512,92,-1.63,0.7292,2.2838
2351,17.8998,31.3416,91,-1.39,0.7345,2.5811
2352,17.90829,31.2588,91,-1.14,0.7345,3.2162
2353,17.91679,30.9636,90,-0.81,0.7292,3.1757
2354,17.92577,30.3696,88,0,0.7292,2.7162
2355,17.93414,29.862,95,0,0.7292,2.473
2356,17.94217,29.7576,96,0,0.7239,3.2838
2357,17.95082,29.1204,94,0,0.7292,3.6486
2358,17.95882,28.4652,93,0,0.7292,3.3243
2359,17.96674,27.918,90,0.1,0.7292,3.4189
2360,17.97441,27.4464,90,0.82,0.7292,4.0541
2361,17.98185,26.6328,96,1.04,0.7239,3.9865
2362,17.98928,26.2548,96,1.3,0.7187,4.1351
2363,17.99661,25.7184,95,1.6,0.7187,4.6892
2364,18.00365,25.0524,93,1.92,0.7134,4.4595
2365,18.01035,24.048,91,2.3,0.7134,3.8243
2366,18.01707,23.2632,87,2.73,0.7081,3.4324
2367,18.02328,22.4712,85,3.19,0.7081,3.973
2368,18.0294,21.9888,82,3.65,0.7081,4.4054
2369,18.03544,21.924,81,4.01,0.7134,4.5946
2370,18.04156,21.8196,81,4.33,0.7134,5.1892
2371,18.04736,20.7324,80,4.42,0.7134,5.5135
2372,18.05329,21.312,79,4.49,0.7134,5.1757
2373,18.05931,21.2076,78,4.56,0.7081,4.7027
2374,18.06503,20.7612,77,4.63,0.7081,4.6486
2375,18.07086,21.2436,78,4.74,0.7081,4.7162
2376,18.07696,20.7828,77,4.9,0.7028,4.6892
2377,18.08273,21.1932,77,5.08,0.7028,4.5811
2378,18.08842,20.8296,77,5.29,0.7028,4.6081
2379,18.09438,20.7756,77,5.5,0.7028,4.6757
2380,18.09988,20.3148,78,5.65,0.7028,4.6081
2381,18.10553,20.6424,78,5.53,0.7081,4.4054
2382,18.11112,21.0744,78,5.37,0.7081,4.3919
2383,18.11699,21.0816,79,5.02,0.7081,4.4865
2384,18.12273,21.6864,80,4.65,0.7081,4.4054
2385,18.12855,20.9304,80,4.32,0.7081,4.2838
2386,18.13463,21.7296,80,4.04,0.7134,3.7973
2387,18.14077,21.3012,80,3.84,0.7134,3.7027
2388,18.14646,21.7476,80,3.74,0.7134,3.7027
2389,18.15283,21.7476,81,3.71,0.7134,3.6351
2390,18.15861,22.2804,80,3.73,0.7134,3.5676
2391,18.16524,22.5936,82,3.76,0.7081,3.5811
2392,18.17161,22.6728,83,3.72,0.7081,3.4459
2393,18.17791,22.752,83,3.47,0.7028,3.3784
2394,18.18434,22.7844,83,3.16,0.7028,3.2162
2395,18.19035,22.914,83,2.78,0.7028,3.0946
2396,18.197,23.3208,85,2.42,0.6975,3.5
2397,18.20366,23.4396,86,2.12,0.7028,3.2703
2398,18.20995,23.436,85,1.89,0.7028,2.6757
2399,18.21628,23.4972,86,1.72,0.6975,2.3784
2400,18.22303,24.0084,86,1.57,0.6975,2.4189
2401,18.22981,23.9832,87,1.45,0.6975,2.3108
2402,18.23662,24.7824,90,1.31,0.6975,2.5405
2403,18.24364,24.8328,90,1.18,0.6975,2.4324
2404,18.25043,25.416,92,0.93,0.6922,2.3649
2405,18.25775,25.4412,84,0,0.687,2.2703
2406,18.26473,25.488,82,0,0.687,2.3649
2407,18.27228,27.2412,85,0,0.6922,2.6351
2408,18.27974,27.2088,85,0,0.6975,2
2409,18.28733,27.8532,87,0,0.6975,1.6081
2410,18.29515,27.9036,89,0,0.6922,1.5676
2411,18.30308,28.4616,91,0,0.6922,1.9054
2412,18.31088,28.8684,92,0,0.6922,2.1622
2413,18.31921,29.1744,86,-0.11,0.6922,1.7568
2414,18.32737,29.3112,87,-1.14,0.6922,1.5
2415,18.33561,30.2724,89,-1.41,0.687,1.4189
2416,18.34379,28.0296,91,-1.71,0.687,1.7973
2417,18.35131,26.6508,89,-2.04,0.687,2.0541
2418,18.35954,29.2248,86,-2.36,0.687,1.7838
2419,18.36836,31.9788,89,-2.69,0.687,1.4324
2420,18.37745,32.0148,90,-2.86,0.687,1.7162
2421,18.38633,32.112,92,-3.02,0.6817,1.6081
2422,18.39537,31.2696,94,-3.16,0.6817,1.4865
2423,18.40438,31.3416,96,-3.28,0.6764,1.9595
2424,18.41409,34.38,92,-3.41,0.6764,1.9865
2425,18.42396,37.0836,87,-3.57,0.6764,2.0541
2426,18.43585,39.294,89,-3.76,0.6711,1.9595
2427,18.44777,39.24,90,-3.99,0.6711,1.7297
2428,18.46212,39.3156,90,-4.22,0.6764,1.6486
2429,18.47514,38.4228,92,-4.4,0.6764,1.527
2430,18.48743,45.2052,93,-4.35,0.6764,1.4595
2431,18.49931,43.4628,93,-4.26,0.6764,1.4324
2432,18.51207,45.0576,95,-3.97,0.6817,1.5
2433,18.52412,44.3448,96,-3.71,0.6817,1.6081
2434,18.53773,47.3328,97,-3.49,0.6817,1.5405
2435,18.55006,44.8488,98,-3.37,0.6764,1.3919
2436,18.56012,38.5956,99,-3.33,0.6764,1.7162
2437,18.57259,43.3692,96,-3.39,0.6711,1.9324
2438,18.58487,43.6752,94,-3.55,0.6711,1.7162
2439,18.59822,47.8656,94,-3.8,0.6764,1.5811
2440,18.6111,46.5264,95,-4.11,0.6764,1.4324
2441,18.62334,44.8884,95,-4.37,0.6764,1.6081
2442,18.63561,44.1288,96,-4.44,0.6817,1.6081
2443,18.64933,48.5676,96,-4.44,0.687,1.7703
2444,18.66178,45.1116,97,-4.19,0.687,2.1081
2445,18.67541,47.4552,98,-3.94,0.687,1.9054
2446,18.6892,48.8808,98,-3.7,0.6922,1.6216
2447,18.70016,42.8868,98,-3.54,0.687,1.5676
2448,18.71341,46.1376,98,-3.46,0.687,1.7703
2449,18.72491,45.7092,98,-3.43,0.687,2.2703
2450,18.73798,43.7436,97,-3.45,0.6817,2.5405
2451,18.74955,45.162,97,-3.51,0.6817,2.5811
2452,18.76337,43.6572,96,-3.56,0.6817,2.7297
2453,18.77504,43.6104,94,-3.56,0.6817,3.0405
2454,18.78531,42.6672,93,-3.32,0.6764,3.1622
2455,18.79932,42.642,92,-2.99,0.6764,3.2162
2456,18.81088,40.7088,96,-2.55,0.6711,3.2838
2457,18.82264,39.87,95,-2.09,0.6764,3.7568
2458,18.83423,40.7304,102,-1.48,0.6764,3.7027
2459,18.84513,39.4128,103,0,0.6817,3.2973
2460,18.85647,38.7288,101,0,0.6817,2.2432
2461,18.8672,37.0008,99,0.03,0.6817,1.973
2462,18.87804,36.4968,95,0.42,0.6817,2.1351
2463,18.88831,35.4528,94,0.81,0.6817,2.4189
2464,18.89801,35.0676,91,1.14,0.6764,1.9459
2465,18.90769,35.5752,90,1.43,0.6764,1.8784
2466,18.91764,33.3108,95,1.66,0.6764,2.1622
2467,18.92675,31.842,97,1.8,0.6764,1.9865
2468,18.93589,31.9356,95,1.82,0.6764,2.3784
2469,18.94469,32.0112,93,1.78,0.6764,2.1216
2470,18.95329,31.302,93,1.71,0.6764,2.4189
2471,18.96239,30.6432,92,1.59,0.6817,2.8243
2472,18.97095,30.78,90,1.51,0.6764,2.3514
2473,18.97913,30.6612,89,1.45,0.6764,2
2474,18.98771,30.6504,87,1.43,0.6764,2.1081
2475,18.99643,29.7648,87,1.47,0.6764,2.2432
2476,19.00453,29.2176,90,1.52,0.6764,2.2568
2477,19.01224,27.6912,96,1.58,0.6764,2.5135
2478,19.01977,28.962,93,1.59,0.6764,2.7297
2479,19.02783,28.9404,91,1.61,0.6817,2.6892
2480,19.03578,27.3384,90,1.57,0.6764,2.6757
2481,19.04336,26.9388,89,1.57,0.6764,2.7838
2482,19.05065,26.0604,88,1.61,0.6764,3.1216
2483,19.05804,25.2972,86,1.67,0.6711,3.6757
2484,19.06509,25.1892,93,1.79,0.6711,3.5811
2485,19.07221,25.1424,94,1.98,0.6711,3.0135
2486,19.07904,23.3244,92,2.23,0.6658,3.027
2487,19.08567,23.4396,90,2.52,0.6658,3.0676
2488,19.09182,23.508,88,2.86,0.6658,3.3108
2489,19.09883,23.1408,87,3.19,0.6658,3.7973
2490,19.10514,22.4712,85,3.43,0.6658,3.5946
2491,19.1115,22.3632,91,3.65,0.6605,3.3108
2492,19.11755,22.2552,92,3.64,0.6605,3.5811
2493,19.12381,21.834,91,3.59,0.6605,3.9189
2494,19.12972,21.438,89,3.53,0.6605,3.7838
2495,19.13538,21.0492,88,3.51,0.6605,3.7973
2496,19.14128,20.7252,87,3.53,0.6553,3.8784
2497,19.14716,20.6136,86,3.61,0.65,3.8243
2498,19.15266,20.5236,84,3.79,0.6553,4.0541
2499,19.15847,20.5596,84,4.04,0.6553,4.1757
2500,19.16432,19.5732,82,4.35,0.6553,4.0676
2501,19.16988,19.566,81,4.69,0.6553,3.8784
2502,19.17534,19.5876,81,4.83,0.6553,3.8784
2503,19.18103,19.458,81,4.95,0.6605,4.0135
2504,19.1862,18.7848,78,5.04,0.6605,3.6622
2505,19.19153,18.612,78,4.87,0.6605,3.9054
2506,19.19686,18.4428,78,4.69,0.6553,3.9054
2507,19.20185,18.3132,76,4.53,0.6553,3.4189
2508,19.20692,17.9208,74,4.47,0.6605,3.4324
2509,19.21188,17.3304,73,4.47,0.6605,3.7297
2510,19.21684,17.2836,79,4.59,0.6605,3.2838
2511,19.2215,16.8948,78,4.83,0.6658,3.5946
2512,19.22633,17.0208,78,5.13,0.6658,3.5405
2513,19.23102,16.9596,77,5.46,0.6605,3.6351
2514,19.23577,16.992,78,5.75,0.6605,3.5541
2515,19.24029,17.0496,79,5.75,0.6605,3.6351
2516,19.24517,17.064,78,5.68,0.6605,3.5811
2517,19.24995,16.992,78,5.59,0.6553,3.527
2518,19.25472,17.046,77,5.24,0.6553,3.6081
2519,19.25935,16.6932,78,4.89,0.6553,3.6486
2520,19.26391,16.7616,76,4.59,0.6553,3.3649
2521,19.26851,15.6924,75,4.39,0.6553,3.2838
2522,19.27316,16.596,75,4.32,0.65,3.2973
2523,19.27754,16.2648,75,4.34,0.65,3.5541
2524,19.28191,16.2828,75,4.53,0.65,3.1757
2525,19.28653,15.9732,75,4.78,0.65,3.2973
2526,19.29106,16.2828,74,5.06,0.65,3.1622
2527,19.29544,16.2108,73,5.33,0.65,3.2432
2528,19.2999,16.1208,74,5.36,0.65,3.4459
2529,19.30435,16.2144,74,5.35,0.65,3.4189
2530,19.30863,16.2324,74,5.1,0.6447,3.5811
2531,19.31328,16.1316,74,4.84,0.6447,3.3784
2532,19.31767,16.074,74,4.61,0.6447,3.1351
2533,19.32194,16.002,73,4.41,0.6764,3.2703
2534,19.32625,15.9264,74,4.34,0.6975,3.1892
2535,19.33075,15.498,72,4.33,0.6975,3.0811
2536,19.33514,15.516,72,4.42,0.7028,3.0946
2537,19.33944,15.5124,72,4.61,0.7028,3.5
2538,19.34387,15.4656,72,4.85,0.7081,3.0676
2539,19.34814,15.5448,71,5.12,0.7081,2.9595
2540,19.35246,15.5268,71,5.15,0.7081,3.0811
2541,19.35675,15.4908,72,5.16,0.7134,3.2162
2542,19.36092,15.5268,72,4.94,0.7134,3.4054
2543,19.36537,15.5916,72,4.71,0.7134,3.4189
2544,19.36981,15.6132,73,4.49,0.7134,3.4324
2545,19.37423,15.6996,73,4.33,0.7134,3.3378
2546,19.37857,15.696,73,4.27,0.7187,3.3784
2547,19.38315,15.6708,72,4.32,0.7187,3.1892
2548,19.38743,15.0948,71,4.45,0.7187,2.7568
2549,19.39151,14.5836,71,4.63,0.7187,2.9865
2550,19.39552,13.9356,70,4.86,0.7134,3.027
2551,19.39976,15.1488,70,5.11,0.7134,3.2432
2552,19.404,15.0444,70,5.16,0.7134,3.3514
2553,19.40816,15.1308,68,5.22,0.7134,2.9459
2554,19.41251,15.2568,70,5.02,0.7134,3.1351
2555,19.41678,15.588,71,4.81,0.7134,3.3108
2556,19.42134,15.4764,71,4.6,0.7134,3.2703
2557,19.42546,15.4764,71,4.43,0.7187,2.973
2558,19.42983,15.93,70,4.34,0.7187,2.8919
2559,19.43421,15.246,71,4.33,0.7187,2.973
2560,19.43849,15.6348,71,4.39,0.7187,2.973
2561,19.44274,14.7096,70,4.51,0.7187,2.7703
2562,19.44679,14.778,70,4.64,0.7134,2.5946
2563,19.45059,12.978,71,4.78,0.7081,2.7973
2564,19.45451,14.4972,71,4.7,0.7081,2.9189
2565,19.45862,14.7744,73,4.61,0.7028,3.0405
2566,19.46289,14.8572,74,4.36,0.7081,3.2297
2567,19.46724,16.47,76,4.07,0.7081,3.4189
2568,19.47125,13.2948,76,3.79,0.7081,3.3108
2569,19.47506,12.8304,75,3.56,0.7081,2.8919
2570,19.47854,11.9232,76,3.41,0.7081,3
2571,19.48254,12.9024,77,3.42,0.7028,3.5811
2572,19.48581,11.1744,77,3.61,0.7028,3.2838
