step,enhanced_speed,cadence,grade,enhanced_altitude,max_heart_rate_perct,power
5111,40.6476,85,-2.43,78,0.8848,1.525
5112,40.77,87,-2.32,77.8,0.8848,1.6
5113,41.4252,87,-2.14,77.4,0.8848,1.7
5114,41.8356,87,-1.97,77.2,0.8795,1.75
5115,41.9472,87,-1.86,76.8,0.8795,1.8
5116,42.4296,87,-1.83,76.6,0.8795,1.85
5117,43.0704,88,-1.86,76.2,0.8795,1.9
5118,43.7724,88,-1.97,76,0.8795,1.95
5119,44.2368,88,-2.15,75.6,0.8742,2
5120,44.5752,87,-2.36,75.2,0.8742,2.1125
5121,44.6112,87,-2.49,75,0.8742,2.0125
5122,44.6652,83,-2.51,74.8,0.8742,1.725
5123,44.6184,70,-2.45,74.4,0.869,1.1875
5124,44.4996,64,-2.29,74.2,0.8637,0.95
5125,44.3592,59,-2.13,73.8,0.8637,0.7125
5126,43.9164,53,-1.99,73.6,0.8637,0.475
5127,43.83,48,-1.9,73.2,0.8637,0.25
5128,43.866,68,-1.87,73,0.8584,0.825
5129,44.3412,86,-1.88,72.8,0.8532,1.6375
5130,44.4564,87,-1.93,72.6,0.8532,2.4625
5131,44.5932,87,-1.95,72.4,0.8479,2.8875
5132,44.2116,87,-1.95,72.2,0.8479,3.05
5133,43.7688,87,-1.87,72.2,0.8479,3.025
5134,43.3476,87,-1.66,72,0.8479,2.9125
5135,43.29,87,-1.43,72,0.8426,2.8
5136,43.2036,87,-1.19,71.8,0.8426,3.075
5137,43.1784,87,-0.99,71.8,0.8426,2.9
5138,42.8976,86,-0.82,71.8,0.8374,2.75
5139,42.9516,84,-0.67,71.6,0.8374,2.8375
5140,43.0812,84,-0.58,71.6,0.8374,2.925
5141,42.9984,86,-0.57,71.4,0.8374,2.9375
5142,42.0444,87,-0.61,71.2,0.8374,2.9375
5143,44.5356,87,-0.73,71,0.8374,2.75
5144,44.5932,88,-0.92,70.6,0.8374,2.525
5145,46.7712,91,-1.21,70.2,0.8374,2.3625
5146,47.7252,91,-1.58,69.8,0.8374,2.125
5147,48.7872,90,-1.96,69.2,0.8374,1.775
5148,49.7376,87,-2.21,68.8,0.8374,1.4375
5149,50.7024,83,-2.44,68,0.8374,1.1
5150,51.5556,77,-2.69,67.2,0.8374,0.8875
5151,52.3296,72,-2.99,66.4,0.8374,0.85
5152,53.5824,67,-3.36,65.6,0.8321,0.8125
5153,54.4644,62,-3.76,64.6,0.8321,0.7625
5154,55.3284,56,-4.24,63.6,0.8321,0.725
5155,56.1348,51,-4.74,62.8,0.8321,0.6875
5156,56.2212,46,-5.22,61.8,0.8268,0.65
5157,56.574,53,-5.6,60.8,0.8216,0.7625
5158,56.9628,82,-5.76,60,0.8216,1.2
5159,56.8188,34,-7.27,39.2,0.7636,1.1
5160,56.8188,50,-7.54,38.2,0.7636,0
5161,55.6488,65,-7.5,37,0.7584,0.0125
5162,54.99,83,-7.35,36.2,0.7584,0.3125
5163,53.568,91,-6.98,35.6,0.7584,1.0625
5164,50.904,96,-6.35,35.2,0.7636,1.8625
5165,48.0564,96,-5.58,35.2,0.7636,2.9125
5166,45.342,94,-4.65,35.4,0.7636,4.0625
5167,42.9876,93,-3.59,35.6,0.7636,4.675
5168,40.4028,95,-2.48,36,0.7689,4.2875
5169,37.9116,96,-1.3,36.6,0.7742,3.5875
5170,35.8524,96,-0.11,37.2,0.7847,3.275
5171,33.12,92,1.02,37.6,0.7847,3.125
5172,29.6604,82,2.03,38.2,0.7952,3.05
5173,26.8056,72,2.93,38.6,0.7952,2.9625
5174,24.2856,63,3.74,39,0.7952,2.8875
5175,23.0436,69,4.22,39.2,0.7952,3.275
5176,28.0728,82,4.35,39.6,0.7952,6.65
5177,30.186,90,4.3,39.8,0.7952,9.5
5178,31.77,97,4.12,40.2,0.7952,10.2875
5179,31.8456,101,3.92,40.4,0.7952,9.4375
5180,32.4612,106,3.72,40.8,0.8005,7.6375
5181,32.364,110,3.56,41.2,0.8058,6.0875
5182,32.4756,108,3.47,41.4,0.811,5.0875
5183,33.0012,107,3.43,41.8,0.8163,4.9125
5184,33.408,107,3.41,42,0.8216,5.1625
5185,34.0632,107,3.41,42.2,0.8216,5.7875
5186,34.182,107,3.31,42.6,0.8268,5.7125
5187,34.146,104,3.16,42.8,0.8268,5.0875
5188,34.452,101,2.91,43,0.8321,4.7375
5189,34.5636,101,2.68,43.4,0.8321,5
5190,34.614,101,2.48,43.6,0.8321,5
5191,34.7112,101,2.33,43.8,0.8426,4.6875
5192,34.848,101,2.22,44,0.8426,4.525
5193,34.8084,101,2.16,44.2,0.8426,4.3125
5194,34.7904,101,2.13,44.4,0.8479,3.9375
5195,34.452,101,2.16,44.6,0.8532,3.9125
5196,34.488,101,2.23,45,0.8532,4.3125
5197,34.3872,101,2.3,45.2,0.8532,4.4625
5198,34.2648,101,2.31,45.4,0.8532,4.475
5199,34.1316,101,2.31,45.8,0.8584,4.5
5200,34.1388,101,2.25,46,0.8584,4.6375
5201,34.128,101,2.2,46.2,0.8637,4.6625
5202,34.5708,101,2.16,46.4,0.8637,4.8
5203,34.9848,101,2.11,46.6,0.8637,4.9
5204,35.5032,101,2.08,46.8,0.8742,5.0625
5205,35.9316,104,2.07,47,0.8742,4.7875
5206,35.964,107,2.05,47.2,0.8742,4.15
5207,35.9244,101,2.03,47.4,0.8795,3.4875
5208,35.9784,91,2.01,47.4,0.8795,3.15
5209,35.9496,91,1.92,47.6,0.8848,3.1375
5210,36.3492,95,1.72,47.6,0.89,3.5625
5211,36.3744,96,1.53,47.8,0.89,3.9375
5212,36.4428,96,1.36,47.8,0.89,3.85
5213,36.5328,96,1.23,48,0.89,3.6
5214,36.5472,96,1.09,48,0.89,3.4375
5215,36.5112,96,0.95,48.2,0.8953,3.1125
5216,36.522,96,0.83,48.4,0.8953,2.7
5217,36.162,96,0.79,48.4,0.8953,2.725
5218,36.486,96,0.81,48.4,0.8953,2.9
5219,36.612,96,0.8,48.6,0.9006,2.975
5220,37.0296,86,0.77,48.4,0.9006,2.175
5221,37.0584,84,0.61,48.4,0.9006,0.9625
5222,37.7928,95,0,48.4,0.9006,1.6875
5223,38.196,100,0,48.2,0.9006,2.3375
5224,38.6568,101,0,48.2,0.9006,2.5875
5225,38.6784,101,0,48.2,0.9006,2.675
5226,38.5848,101,0,48,0.9006,2.7125
5227,38.25,101,0,48.2,0.9006,2.775
5228,38.1816,101,0,48.4,0.9006,3.4125
5229,37.8324,99,0,48.4,0.9058,4.1875
5230,37.7064,96,0,48.6,0.9058,4.725
5231,37.2096,96,0,49,0.9058,4.95
5232,36.6948,96,0,49.2,0.9006,4.85
5233,36.594,96,0.15,49.4,0.9006,4.925
5234,36.486,96,1.46,49.8,0.9006,5.05
5235,36.3708,96,1.8,50,0.9006,5.15
5236,36.2484,96,2.13,50.4,0.9058,5
5237,35.9568,93,2.37,50.6,0.9058,4.875
5238,35.9532,91,2.43,51,0.9058,5.125
5239,35.9676,91,2.46,51.2,0.9058,5.1125
5240,35.8596,91,2.45,51.6,0.9058,4.6375
5241,35.1756,91,2.44,51.8,0.9058,4.0125
5242,34.5276,91,2.46,52.2,0.9058,3.45
5243,33.606,94,2.5,52.6,0.9058,2.925
5244,32.7348,90,2.59,52.8,0.9058,2.2125
5245,31.6512,80,2.69,53,0.9058,1.35
5246,31.1616,87,2.81,53.2,0.9058,1.0625
5247,31.0536,91,2.89,53.4,0.9058,1.6375
5248,31.0392,91,2.82,53.6,0.9058,2.425
5249,31.1112,91,2.71,53.8,0.9006,2.575
5250,31.0968,91,2.47,54,0.9058,2.4875
5251,31.1616,91,2.22,54.2,0.9058,2.475
5252,31.2444,91,1.95,54.2,0.9058,2.525
5253,31.7088,91,1.68,54.2,0.9058,2.3125
5254,31.8168,91,1.43,54.2,0.9058,2.025
5255,31.95,91,1.19,54.2,0.9058,1.7625
5256,32.3604,89,0.89,54.2,0.9058,1.2375
5257,32.0688,75,0,54.2,0.9058,0.55
5258,32.1408,66,0,54.2,0.9058,0.15
5259,32.2416,65,0,54.2,0.9058,0
5260,32.5332,65,0,54,0.9058,0.025
5261,32.598,65,0,53.8,0.9006,0.0875
5262,32.6628,62,0,53.6,0.9006,0.125
5263,32.7384,57,-0.08,53.4,0.9006,0.15
5264,32.85,53,-0.9,53.4,0.9006,0.1625
5265,32.9868,48,-1.03,53.2,0.9006,0.1875
5266,33.2604,44,-1.17,53,0.9006,0.2125
5267,33.6996,61,-1.3,52.8,0.9006,0.5
5268,33.7212,70,-1.43,52.8,0.9006,0.8375
5269,33.8652,73,-1.51,52.6,0.9006,1.2875
5270,34.2432,74,-1.6,52.4,0.9006,1.5375
5271,34.2216,74,-1.65,52.4,0.8953,1.6
5272,34.182,76,-1.61,52.2,0.89,1.475
5273,34.2432,79,-1.56,52,0.89,1.2375
5274,34.5672,80,-1.44,51.8,0.8848,0.9125
5275,35.1,83,-1.29,51.8,0.8795,0.7375
5276,35.6832,83,-1.21,51.6,0.8795,0.75
5277,36.1548,79,-1.19,51.4,0.8742,0.8
5278,36.882,77,-1.22,51.2,0.8742,0.8
5279,37.3176,80,-1.28,51,0.869,1.1125
5280,37.6848,80,-1.39,50.8,0.869,1.275
5281,37.8036,80,-1.52,50.6,0.8637,1.2
5282,38.5056,81,-1.68,50.4,0.8637,1.4
5283,39.5352,83,-1.85,50,0.8584,2.05
5284,40.4748,85,-1.95,49.8,0.8584,2.7625
5285,41.1444,87,-2.07,49.4,0.8532,2.625
5286,41.9832,87,-2.06,49.2,0.8532,2.2375
5287,42.6996,86,-2.06,48.8,0.8532,2.0125
5288,45.5076,87,-2.08,48.6,0.8532,2.6
5289,46.7496,89,-2.11,48.2,0.8532,3.3625
5290,48.0276,91,-2.17,47.8,0.8532,3.7
5291,49.6836,96,-2.3,47.2,0.8532,2.3375
5292,51.102,94,-2.54,46.4,0.8584,2.2625
5293,52.6824,89,-2.89,45.8,0.8584,2.4
5294,54.3744,89,-3.32,45,0.8637,2.3875
5295,56.0736,69,-3.8,44,0.8637,2.1375
5296,57.2004,44,-4.22,43.2,0.8637,1.8125
5297,59.0364,74,-4.6,42.4,0.8637,1.4875
5298,60.9048,96,-4.66,41.6,0.8637,1.7125
5299,61.9596,93,-4.61,40.4,0.8637,1.7375
5300,62.946,90,-4.56,39.2,0.8637,1.7
5301,63.6948,87,-4.57,38.2,0.8637,1.65
5302,64.494,84,-4.67,37,0.8637,1.6125
5303,64.6344,80,-4.85,36,0.8637,1.575
5304,64.0368,77,-5.1,34.8,0.8532,1.525
5305,62.7732,74,-5.43,33.6,0.8426,1.4875
5306,62.1792,71,-5.79,32.4,0.8321,1.45
5307,61.4304,68,-6.13,31.2,0.8268,1.4
5308,60.9624,64,-6.22,30.2,0.8216,1.3625
5309,61.0848,61,-6.24,29,0.8216,1.325
5310,61.668,58,-5.99,28,0.8216,1.275
5311,62.424,94,-5.77,26.8,0.8216,2.7375
5312,63.9792,107,-5.58,25.6,0.8163,6.775
5313,65.466,107,-5.43,24.2,0.8163,9.5375
5314,66.384,113,-5.42,22.8,0.8163,9.6625
5315,67.7376,109,-5.59,21.2,0.8163,9.4125
5316,67.806,101,-5.95,19.6,0.8216,9.125
5317,68.4288,94,-6.47,18,0.8268,8.8375
5318,68.2812,86,-7.04,16.4,0.8374,8.55
5319,67.5612,79,-7.53,15,0.8426,8.275
5320,67.3992,72,-7.69,13.6,0.8479,7.9875
5321,67.77,103,-7.7,12.4,0.8426,6.9125
5322,67.7268,113,-7.53,11.4,0.8426,6.6625
5323,67.3704,55,-6.97,10.6,0.8426,4.2375
5324,66.69,72,-6.3,9.8,0.8479,2.75
5325,66.384,111,-5.59,9,0.8479,3.875
5326,65.3616,112,-4.88,8.6,0.8532,4.7125
5327,63.8964,110,-4.22,8.2,0.8532,5.2625
5328,62.172,107,-3.67,8,0.8532,5.2625
5329,60.6024,112,-3.13,8,0.8532,5.9125
5330,60.1488,113,-2.63,8,0.8584,7.4875
5331,58.7664,108,-2.15,8,0.8584,7.0375
5332,57.1248,107,-1.75,8,0.8637,4.85
5333,55.0116,98,-1.11,8,0.8637,2.925
5334,53.8452,94,0,8,0.8637,2
5335,53.442,104,0,8,0.8742,2.5125
5336,53.5284,107,0,8,0.8742,3.9875
5337,54.0792,107,0,7.8,0.8742,4.5375
5338,54.1368,101,0,7.6,0.8742,4.2375
5339,54.0792,94,-0.03,7.4,0.8795,3.825
5340,53.4384,68,-0.43,7.2,0.8795,1.5
5341,52.6464,52,-0.63,7,0.8795,0.4125
5342,51.66,43,-0.87,6.8,0.8795,0.2875
5343,50.3856,35,-1.01,6.8,0.8848,0.175
5344,48.9168,27,-1.06,6.6,0.8848,0.05
5345,47.4624,69,-1.01,6.6,0.8848,0.3875
5346,46.2456,93,-0.88,6.6,0.8848,1.15
5347,45.2304,93,-0.67,6.8,0.8848,1.6
5348,43.9164,88,0,7,0.8795,1.7625
5349,42.4512,87,0,7,0.8795,1.8625
5350,41.6772,89,0,7,0.8795,1.95
5351,40.9536,91,0,7,0.8795,2.05
5352,40.356,91,0,7,0.8795,2.1875
5353,40.2732,91,0.03,7.2,0.8795,2.4375
5354,39.942,91,0.42,7.2,0.8795,2.725
5355,39.5964,91,0.44,7.2,0.8742,2.625
5356,38.8656,91,0.42,7.2,0.8742,1.925
5357,38.8044,95,0.42,7.4,0.8742,2.0625
5358,38.5236,101,0.47,7.4,0.8742,2.4375
5359,38.3652,101,0.52,7.6,0.8742,2.525
5360,37.9908,101,0.53,7.6,0.869,2.4
5361,37.9008,89,0.49,7.6,0.869,1.9
5362,37.8612,87,0.43,7.6,0.869,1.7625
5363,37.9548,87,0,7.6,0.869,2.5125
5364,37.5876,87,0,7.6,0.8637,2.2375
5365,37.5264,87,0,7.6,0.8637,1.8
5366,36.792,84,0,7.8,0.8637,1.6125
5367,36.7236,83,0.02,8,0.8584,2
5368,36.8172,83,0.39,8,0.8584,2.45
5369,36.9504,83,0.41,7.8,0.8584,4.275
5370,38.43,86,0,7.8,0.8584,5.9
5371,39.2652,87,0,7.8,0.8584,7.1125
5372,40.1148,90,0,7.8,0.8584,6.7375
5373,39.6324,91,0,8,0.8532,4.875
5374,39.0636,82,0,8,0.8532,1.6
5375,38.3868,64,0,8,0.8532,0.225
5376,38.358,87,0,8.2,0.8584,0.7625
5377,38.6892,97,0,8.2,0.8584,1.5875
5378,38.9736,99,0,8.2,0.8584,2.7125
5379,39.0852,101,0,8.4,0.8584,3.175
5380,39.006,101,0,8.4,0.8584,2.5
5381,38.2608,80,0,8.4,0.8637,0.7
5382,38.2284,85,0.03,8.4,0.8637,1.175
5383,38.1168,80,0.47,8.4,0.8637,1.4375
5384,37.4904,70,0,8.4,0.8637,1.4375
5385,37.5912,86,0,8.6,0.8584,1.75
5386,38.0052,87,0,8.6,0.8584,2.6625
5387,38.3832,87,0,8.6,0.8584,3
5388,38.4084,87,0,8.6,0.8584,2.775
5389,38.718,87,0,8.6,0.8584,2.7875
5390,39.0996,87,0,8.4,0.8584,2.975
5391,39.2076,91,0,8.4,0.8584,2.4875
5392,39.1716,91,0,8.4,0.8584,2.3375
5393,39.1896,91,0,8.4,0.8584,2.2125
5394,39.2832,91,0,8.2,0.8584,2.0875
5395,39.3948,91,0,8.2,0.8584,2.125
5396,39.3876,90,0,8,0.8532,1.9875
5397,39.3804,89,0,8,0.8532,1.8375
5398,38.9664,80,0,7.8,0.8532,1.2125
5399,38.8908,83,0,7.8,0.8532,0.725
5400,38.4768,76,0,7.6,0.8532,0.7
5401,38.1744,68,0,7.6,0.8532,0.7
5402,37.7892,61,0,7.4,0.8532,0.7
5403,37.4184,53,0,7.4,0.8479,0.7
5404,37.3536,45,0,7.4,0.8479,0.7
5405,37.4148,81,0,7.4,0.8426,1.625
5406,38.286,96,0,7.4,0.8426,3.55
5407,38.3904,98,0,7.2,0.8426,3.85
5408,38.3112,97,0,7.2,0.8426,2.125
5409,37.9404,88,0,7.2,0.8426,0.9375
5410,37.926,90,0,7.2,0.8426,0.8375
5411,37.4904,88,0,7.2,0.8426,1.5375
5412,36.6444,76,0,7.2,0.8426,1.2125
5413,35.9676,70,0,7.2,0.8426,0.8
5414,35.3988,79,0,7.2,0.8426,0.625
5415,35.3628,91,0,7.2,0.8426,1.4
5416,35.3088,91,0,7.2,0.8426,1.95
5417,35.2692,91,0,7.4,0.8374,2.05
5418,34.9308,91,0,7.4,0.8374,1.8125
5419,34.8444,91,0,7.4,0.8374,1.6375
5420,34.704,85,0,7.4,0.8374,1.3875
5421,33.4044,80,0,7.4,0.8374,1.25
5422,32.6664,75,0,7.4,0.8374,1.15
5423,31.4748,70,0,7.6,0.8321,1.0625
5424,30.1212,65,0,7.6,0.8216,0.9625
5425,28.2312,60,0,7.6,0.8163,0.8625
5426,26.082,55,0,7.8,0.8058,0.775
5427,24.5916,50,0,7.8,0.8005,0.675
5428,23.3676,45,0,7.8,0.7952,0.5875
5429,20.8152,40,0,8,0.79,0.4875
5430,18.3348,35,0,8.2,0.7847,0.3875
5431,16.5564,55,0,8.2,0.7794,0.025
5432,15.3612,56,0,8.4,0.7794,0.0125
5433,13.8528,54,0,8.4,0.7742,0
5434,12.1644,50,0,8.6,0.7689,0
5435,10.4364,45,0,8.6,0.7689,0
5436,9.1728,42,0,8.8,0.7636,0.025
5437,8.3088,38,0,8.8,0.7636,0.05
5438,7.812,34,0,9,0.7636,0.2
5439,7.4952,34,0,9,0.7584,0.3125
5440,7.0236,35,0,9,0.7531,0.4
5441,6.9444,35,0.2,9.2,0.7531,0.5
5442,6.8724,36,3.06,9.2,0.7426,0.525
5443,7.8012,38,3.15,9.2,0.7373,0.7875
5444,9.378,41,3.05,9.4,0.7373,1.05
5445,10.71,47,3,9.4,0.7215,1.4
5446,12.0888,55,2.93,9.6,0.7215,1.7625
5447,13.5648,62,2.81,9.6,0.7215,2.45
5448,15.5808,67,2.64,9.6,0.7215,3.6875
5449,17.8776,80,2.49,9.8,0.7268,4.4125
5450,18.6804,83,2.36,9.8,0.732,4.8625
5451,19.3032,86,2.22,10,0.7373,3.6
5452,19.2168,87,2.05,10,0.7478,3.025
5453,19.2852,87,1.89,10,0.7478,2.4875
5454,21.0744,91,1.68,10.2,0.7531,2.35
5455,22.0464,94,1.56,10.2,0.7531,3.4125
5456,22.6548,92,1.41,10.2,0.7584,4.15
5457,22.5612,74,1.26,10.2,0.7636,1.8375
5458,22.158,64,1.11,10.4,0.7689,0.5
5459,22.0536,77,0.96,10.4,0.7689,0.25
5460,22.6656,79,0.79,10.4,0.7689,0.375
5461,22.9788,82,0,10.4,0.7742,0.5
5462,25.038,86,0,10.2,0.7689,1.95
5463,27.1944,87,0,10.2,0.7742,2.75
5464,28.3644,89,0,10.2,0.7742,3.4875
5465,28.7928,87,0,10.2,0.7742,3.525
5466,29.8944,85,0,10,0.7742,2.925
5467,29.8908,77,0,10,0.7742,1.35
5468,29.97,77,0,9.8,0.7742,1.1375
5469,30.3804,78,0,9.8,0.7742,0.9625
5470,30.8664,80,0,9.6,0.7742,1.025
5471,31.8132,80,-0.03,9.6,0.7742,1.4375
5472,32.3172,83,-0.83,9.4,0.7742,1.925
5473,33.1236,83,-0.87,9.4,0.7689,1.575
5474,33.2568,87,-0.95,9.2,0.7689,1.6875
5475,33.3144,87,-1.05,9,0.7689,1.7125
5476,33.3,87,-1.13,9,0.7689,1.725
5477,33.1704,87,-1.19,9,0.7689,1.7
5478,33.0372,84,-1.2,8.8,0.7636,1.6125
5479,32.6952,83,-1.19,8.6,0.7636,1.4
5480,33.066,83,-1.1,8.6,0.7636,1.4625
5481,33.1308,87,-0.97,8.6,0.7636,2.1875
5482,33.1452,87,-0.79,8.6,0.7636,2.4875
5483,33.0948,87,0,8.6,0.7636,2.475
5484,33.0408,87,0,8.6,0.7636,2.3125
5485,33.0588,86,0,8.6,0.7636,1.9625
5486,33.0948,87,0,8.6,0.7584,1.975
5487,33.4476,87,0,8.6,0.7584,2.025
5488,33.516,87,0,8.6,0.7584,2.0125
5489,33.6024,87,0,8.6,0.7584,2.0125
5490,33.9948,87,0,8.6,0.7584,2.0125
5491,33.9804,87,0,8.6,0.7584,1.75
5492,33.5952,75,0,8.6,0.7584,1.625
5493,33.1848,71,0,8.6,0.7531,1.55
5494,32.4288,68,0,8.6,0.7531,1.475
5495,32.0148,64,0,8.6,0.7531,1.3875
5496,31.572,60,0,8.6,0.7531,1.3125
5497,30.9312,57,0,8.6,0.7531,1.2375
5498,30.402,53,0,8.6,0.7531,1.1625
5499,29.8836,49,0,8.6,0.7531,1.075
5500,29.5092,46,0,8.6,0.7531,1
5501,29.142,42,0,8.6,0.7531,0.925
5502,29.016,38,0,8.6,0.7478,0.85
5503,29.0376,64,0,8.6,0.7426,1.0375
5504,29.5272,66,0,8.6,0.7426,1.4625
5505,30.2436,77,0,8.6,0.7426,2.5875
5506,31.9932,78,0,8.6,0.7426,3.0125
5507,32.5476,83,0,8.6,0.7426,4.55
5508,31.4028,81,0,8.6,0.7426,4.275
5509,30.6216,75,0,8.6,0.7478,1.5125
5510,30.924,69,0,8.6,0.7478,1.3625
5511,29.7432,62,0,8.6,0.7531,1.2125
5512,29.5848,56,0,8.4,0.7531,1.075
5513,28.8576,50,0,8.4,0.7584,0.925
5514,28.6992,44,0,8.4,0.7531,0.775
5515,28.5336,45,0,8.4,0.7531,0.6125
5516,28.0548,49,0,8.4,0.7531,0.7
5517,27.936,65,0,8.4,0.7531,0.225
5518,27.4032,63,0,8.4,0.7531,0.1
5519,26.7084,57,0,8.4,0.7531,0.075
5520,25.8768,51,0,8.2,0.7531,0.05
5521,25.164,45,0,8.2,0.7478,0.025
5522,24.3792,42,0,8.2,0.7426,0
5523,23.7564,70,0,8.2,0.7373,0
5524,23.6484,62,0,8.2,0.7215,0
5525,23.2056,54,0,8.2,0.7162,0
5526,22.8564,46,0,8.2,0.7162,0
5527,21.7116,38,0,8.2,0.711,0
5528,19.0692,31,0,8.2,0.7057,0
5529,16.2036,35,0,8.2,0.7004,0
5530,14.148,39,0,8.2,0.6952,0
5531,13.59,39,0,8.2,0.6952,0.05
5532,13.0032,39,0,8.2,0.6899,0.1125
5533,12.2796,39,0,8.2,0.6899,0.175
5534,10.854,39,0,8.2,0.6899,0.2375
5535,9.828,45,0,8.2,0.6952,0.425
5536,10.1988,52,0,8.2,0.6952,0.575
5537,11.1312,53,0,8.2,0.6899,0.6625
5538,11.1564,57,0,8.2,0.6899,1.1875
5539,11.61,53,0,8.2,0.6899,1.0375
5540,7.8516,53,0,8.4,0.6899,0.8375
5541,7.416,50,0,8.4,0.6899,0.475
5542,7.4448,50,0,8.4,0.6899,0.3125
5543,6.7752,0,0,8.4,0.6056,0
5544,7.4772,28,0,8.4,0.6109,0.2875
5545,9.7308,28,0,8.4,0.6109,0.4125
5546,10.9368,25,0,8.4,0.6109,0.5
5547,12.942,45,0,8.4,0.6162,0.7
5548,12.9204,56,0,8.4,0.6267,1.025
5549,14.0976,58,0,8.4,0.6267,1.3875
5550,15.4116,57,0,8.4,0.632,1.8625
5551,16.0344,60,0,8.4,0.6372,2.125
5552,16.4484,67,0,8.4,0.6425,2.4125
5553,19.1376,74,0,8.4,0.6425,2.95
5554,17.892,79,0,8.4,0.6478,3.15
5555,19.98,82,0,8.4,0.653,3.025
5556,21.0204,87,0,8.4,0.6583,2.5875
5557,22.3056,86,0,8.4,0.6636,2.95
5558,24.1488,85,0,8.4,0.6688,3.35
5559,25.038,91,0,8.6,0.6688,3.7375
5560,25.4484,84,0,8.6,0.6741,2.875
5561,26.0424,83,0,8.6,0.6741,2.5875
5562,26.6292,83,0,8.6,0.6794,3.0375
5563,27.1512,87,0,8.8,0.6794,2.85
5564,27.486,87,0,8.8,0.6846,2.3125
5565,27.8208,87,0,8.8,0.6899,2.225
5566,28.2672,90,0,8.8,0.6952,2.4875
5567,28.422,91,0,8.8,0.7004,2.575
5568,28.908,91,0,8.8,0.7057,2.3875
5569,28.8396,84,0,8.8,0.7057,1.8375
5570,29.1888,83,0,8.8,0.711,1.55
5571,29.6208,83,0,8.8,0.7162,2.1
5572,30.2688,87,0,8.8,0.7215,2.6375
5573,30.888,87,0,8.8,0.7268,2.975
5574,31.5612,89,0,8.8,0.7268,3
5575,32.382,91,0,8.8,0.732,3.5375
5576,33.0768,96,0,8.8,0.732,3.525
5577,33.0552,96,0,8.8,0.732,2.4375
5578,32.9544,79,0,8.8,0.732,1.3125
5579,33.0012,87,0,8.8,0.7373,1.2875
5580,33.03,87,0,8.8,0.7373,1.6125
5581,33.1164,87,0,8.8,0.7426,1.95
5582,33.678,87,0,8.8,0.7426,2.225
5583,33.624,87,0,8.8,0.7478,2.375
5584,33.7464,87,0,8.8,0.7478,2.475
5585,33.7896,83,0,8.8,0.7478,2.325
5586,33.7284,80,0,8.8,0.7478,2
5587,33.7104,77,0,8.8,0.7531,1.675
5588,33.732,77,0,8.6,0.7531,1.0875
5589,33.7644,77,0,8.8,0.7584,1.9
5590,33.8256,77,0,8.8,0.7584,2.05
5591,33.9048,77,0,8.8,0.7636,1.75
5592,33.9876,77,0,8.6,0.7636,1.3625
5593,34.3224,77,0,8.6,0.7636,1.45
5594,34.8948,84,0,8.8,0.7636,1.7125
5595,35.856,91,0,8.6,0.7636,3.5375
5596,36.594,93,0,8.6,0.7636,4
5597,37.4616,96,0,8.6,0.7636,4.3
5598,37.512,89,0,8.6,0.7636,2.625
5599,37.4868,77,0,8.6,0.7636,1.6125
5600,37.3572,81,0,8.6,0.7636,1.1
5601,37.4508,85,0,8.4,0.7636,1.1875
5602,37.494,87,0,8.4,0.7636,1.275
5603,37.476,87,0,8.4,0.7636,2
5604,37.8936,87,0,8.4,0.7636,2.0875
5605,37.9152,87,0,8.4,0.7636,2.7125
5606,38.0304,87,0,8.4,0.7636,2.6375
5607,38.1528,87,0,8.4,0.7636,2.4875
5608,38.2428,87,0,8.6,0.7636,2.45
5609,38.3328,87,0,8.6,0.7689,2.45
5610,38.7648,87,0,8.6,0.7689,2.725
5611,38.7792,87,0,8.6,0.7689,2.4375
5612,38.8836,87,0,8.6,0.7689,2.2
5613,39.0204,91,0,8.4,0.7689,2.025
5614,39.4128,91,0,8.4,0.7742,2.475
5615,39.492,91,0,8.4,0.7742,2.6375
5616,39.9312,91,0,8.4,0.7742,2.6625
5617,40.0392,91,0,8.4,0.7742,2.9875
5618,40.6944,91,0,8.4,0.7742,3.1375
5619,40.1004,91,0,8.4,0.7742,3.2375
5620,40.5612,91,0,8.4,0.7742,2.7
5621,40.4748,91,0,8.4,0.7742,2.8625
5622,41.2452,92,0,8.4,0.7742,2.9875
5623,41.1912,96,0,8.4,0.7742,3.0625
5624,40.7736,92,0,8.4,0.7794,2.925
5625,40.6584,77,0,8.4,0.7794,1.5
5626,41.094,89,0,8.4,0.7794,0.675
5627,41.0616,95,0,8.4,0.7794,1.975
5628,41.112,93,0,8.4,0.7794,2.05
5629,41.1012,94,0,8.4,0.7847,1.95
5630,40.7484,96,0,8.2,0.7847,2.0625
5631,40.7808,91,0,8.2,0.7847,1.9625
5632,40.6512,91,0,8.2,0.7847,1.8125
5633,40.1004,84,0,8.2,0.7847,1.6375
5634,39.4164,59,0,8.2,0.7847,0.275
5635,38.7936,55,0,8.2,0.7847,0
5636,38.3472,51,0,8.2,0.79,0
5637,38.3436,68,0,8.2,0.7847,0.075
5638,38.3328,80,0,8.2,0.7847,1.0125
5639,38.322,83,0,8.2,0.7847,1.775
5640,38.7792,83,0,8.2,0.7847,1.7625
5641,39.0996,83,0,8.2,0.7847,2.4875
5642,39.438,83,0,8.2,0.7847,2.7
5643,39.8376,88,0,8,0.7794,2.8875
5644,40.2408,91,0,8,0.7794,2.8375
5645,40.7988,91,0,8,0.7794,3.0125
